tiempo;x;y;posicion_1;posicion_2;posicion_3;posicion_4;posicion_5;posicion_6;posicion_7;posicion_8;posicion_9;posicion_10;posicion_11;posicion_12;posicion_13;posicion_14;posicion_15;posicion_16
11,4966;632;635;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,5174;632;636;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,5383;644;638;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,5591;674;641;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,5798;699;643;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,6008;725;644;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,6216;744;645;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,6424;759;646;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,6632;766;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,6841;775;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,7048;782;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,7257;787;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,7466;790;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,7675;793;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,7882;796;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,8090;800;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,8298;797;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,8507;789;651;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,8715;768;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,8924;740;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,9131;704;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,9340;674;661;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,9549;653;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,9758;637;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
11,9965;627;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,0173;618;668;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,0382;615;668;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,0589;612;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,0799;609;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,1006;608;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,1214;624;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,1423;654;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,1630;690;672;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,1841;710;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,2048;742;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,2256;762;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,2465;779;676;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,2673;791;678;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,2880;800;679;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,3089;806;679;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,3297;810;679;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,3505;812;679;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,3714;814;680;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,3924;814;682;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,4131;815;684;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,4339;815;685;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,4548;815;685;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,4755;815;684;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,4962;816;683;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,5172;815;683;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,5382;808;682;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,5589;786;676;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,5797;759;665;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,6006;733;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,6213;717;652;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,6422;702;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,6630;692;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,6837;688;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,7048;687;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,7255;684;647;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,7465;681;645;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,7672;680;644;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,7880;679;644;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,8090;676;645;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,8296;685;646;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,8505;712;648;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,8713;728;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,8921;759;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,9128;783;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,9339;800;656;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,9547;814;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,9754;823;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
12,9962;831;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,0170;836;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,0378;838;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,0589;841;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,0797;842;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,1004;842;659;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,1213;833;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,1421;806;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,1627;770;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,1836;729;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,2047;713;649;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,2255;688;650;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,2462;668;653;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,2670;655;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,2879;647;654;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,3088;642;655;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,3295;638;657;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,3502;636;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,3713;636;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,3920;636;658;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,4129;660;662;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,4337;682;665;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,4545;706;668;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,4755;727;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,4961;743;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,5171;755;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,5378;760;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,5587;768;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,5794;772;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,6003;776;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,6212;778;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,6420;781;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,6628;782;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,6836;784;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,7045;784;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,7255;784;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,7462;784;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,7670;785;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,7878;786;672;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,8087;786;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,8294;786;674;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,8502;788;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,8712;788;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,8919;788;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,9129;788;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,9336;787;673;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,9544;789;672;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,9753;788;671;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
13,9962;788;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,0169;788;670;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,0377;788;669;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,0586;789;668;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,0794;790;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,1002;790;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,1211;790;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,1420;791;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,1627;792;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,1835;793;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,2043;793;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,2253;793;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,2461;792;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,2670;791;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,2877;791;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,3086;793;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,3293;794;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,3500;794;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,3710;793;667;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,3920;792;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
14,4128;793;666;(591,908);(837,908);(1082,908);(1328,908);(591,662);(837,662);(1082,662);(1328,662);(591,417);(837,417);(1082,417);(1328,417);(591,171);(837,171);(1082,171);(1328,171)
